cleaned_text,deceptive
place great food good price fair order clam carpelli delicious order carry dining experience staff nice like great sit place definitely dine recommend everybody try,0
like food use fresh ingredient tasty hate ginger tea unfortunately allergic great sauce use love give migraine attractive place play nice interesting music great alternative heavy chinese food lunch special reasonable try usually park day beware parking police force,1
s favorite visit time town like le colonial highly recommend,1
go co assistant crime read boss s wife s assistant exchange gift gab cocktail goodness lovely place like chic interior server knowledgeable attentive go early menu open matter indulge crafty cocktail relax cast occasional snoopy glance open kitchen dark need tea light table read menu come optometrist wildly dialate pupil sayin great place come great drink,0
confused time great spanakopita second time terrible feta cheese spinach soggy try hope improve,1
great food great price delivery super fast flavor fresh bright love place,1
wait hour finally get chance taste rick s food m sad middle road margarita bar wait amazing order server get sit taste presentation different service need attention m disappointed food serve t believe pay little taste epanadas margarita need consistency sad try time,1
absolutely awesome pizza great price definitely go,1
friend take ago meet owner s daughter want try romance waste roam musician impression food fabulous well italian food city money completely shock place red leather scary s decor deliver kind food smoke ban place hasimprove greatly smog lifting take people hide secret bad experience order veal entree sad true delicious,0
great restaurant great staff importantly great food well grill octopus world love,1
omg place good italian food chicago go whim parent night go time well meat free lasagna amazing birthday reminder get coupon right birthday birthday coupon great,1
ve mastro s twice time dinner bar area nice noisy look intimate set definitely choose dining room second time seat upstairs dining room dark dimly light dark barely read menu server provide light need surprisingly ambiance dining area remind banqet room table chair set event surprise lack decor come food steak excellent cooked perfection side dish great great wine selection friend shrimp cocktail say notch service great great date place steakhouse chicago definitely fan chain restaurant look forward dining mastro s time vegas,1
service food fantastic feel personal space slightly invade folk think mercat fall victim temptation table possible fault food white sangria red,1
